loyalty_guest_id,week_ending_date,transaction_date,first_transaction_date,days_from_first_transaction,guest_transaction_count,one_and_done,transaction_hour,time_of_day,day_of_week,message_key,transaction_date_utc,order_discount_amount,menu_item_id,menu_item_name,menu_item_description,plu,product_category_description,department_description,menu_item_status_type_description,flavor_description,flavor_long_name,flavor_short_name,line_item_quantity,line_item_amount,line_item_amount_less_vat,line_item_discount_amount,line_item_description,order_total,order_amount_x,iso_currency_alpha_code,restaurant_id,restaurant_city_name,restaurant_state_name,restaurant_country_name,restaurant_postal_code,restaurant_non_traditional_type_description,rewards_redeemed_amount,restaurant_number,business_date,promotion_id,promotion_name,promotion_description,discount_type_description,coupon_offer_plu,whole_order_dis_fos,whole_order_dis_fosd,line_item_id,is_employee_meal,is_catering_flag,cat,rn,order_amount_y,order_amount_less_vat,order_discount_total,is_pc_3_inch,is_pc_6_inch,is_add_on,is_bottled_beverage,is_cash_card,is_catering,is_chips,is_cookies,is_direct_delivery,is_footlong,is_fountain,is_hot_beverage,is_mdp_add_ons,is_mdp_bottled_drinks,is_mdp_breadsticks_wings,is_mdp_calzone_slice,is_mdp_fountain_drinks,is_mdp_misc,is_mdp_pizza,is_muffin_melt,is_other_beverage,is_other_carrier,is_other_misc,is_pizza,is_returnable_items,is_salad,is_soups
YxyE6D4c,2025-05-18,2025-05-17 12:56:16.0000000,2024-12-11 17:54:04.0000000,157,4,0,12,Lunch,5,432,2025-05-17 12:56:16.0000000,0,33,Mdp Misc Item 33,mdp misc description,100033,mdp misc,Food,Active,Italian Herbs & Cheese,Italian Herbs & Cheese,IHC,2,23.7000007629395,21.9400005340576,0,Mdp Misc Item 33,38.75,35.8800010681152,USD,13,Boulder,Colorado,USA,20328,University,0,1013,2025-05-17,NULL,NULL,NULL,NULL,NULL,0,0,1,0,0,mdp misc,1,35.8800010681152,33.2200012207031,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
q0aVnLec,2025-07-06,2025-06-30 16:49:00.0000000,2025-01-05 14:59:16.0000000,176,3,0,16,Afternoon,0,433,2025-06-30 16:49:00.0000000,0,45,Mdp Misc Item 45,mdp misc description,100045,mdp misc,Food,Active,Coke,Coca-Cola,Coke,2,29.1200008392334,26.9599990844727,0,Mdp Misc Item 45,54.560001373291,50.5200004577637,USD,13,Boulder,Colorado,USA,20328,University,0,1013,2025-06-30,NULL,NULL,NULL,NULL,NULL,0,0,1,0,0,mdp misc,1,50.5200004577637,46.7799987792969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
mrWYksRq,2024-11-24,2024-11-22 17:13:13.0000000,2024-11-22 17:13:13.0000000,0,3,0,17,Afternoon,4,434,2024-11-22 17:13:13.0000000,0,95,6 Inch Item 95,6 inch description,100095,6 inch,Food,Active,Oatmeal Raisin,Oatmeal Raisin Cookie,Oatmeal,2,13.7200002670288,12.6999998092651,0,6 Inch Item 95,44.5999984741211,41.2900009155273,USD,9,Naperville,Illinois,USA,30379,Mall,0,1009,2024-11-22,NULL,NULL,NULL,NULL,NULL,0,0,1,0,0,6 inch,1,41.2900009155273,38.2299995422363,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
GccciTvZ,2025-04-13,2025-04-12 17:07:24.0000000,2025-02-13 12:20:43.0000000,58,3,0,17,Afternoon,5,435,2025-04-12 17:07:24.0000000,0,106,Cookies Item 106,cookies description,100106,cookies,Food,Active,Wheat Bread,9-Grain Wheat,Wheat,1,4.94000005722046,4.57000017166138,0,Cookies Item 106,28.8899993896484,26.7399997711182,USD,1,Rochester,New York,USA,24592,Traditional,0,1001,2025-04-12,5,Reward Redemption,Points redemption,Points Deduction,10005,0,0,1,0,0,cookies,1,26.7399997711182,24.7600002288818,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ac23apcE,2025-03-16,2025-03-15 10:17:53.0000000,2025-03-15 10:17:53.0000000,0,1,1,10,Morning,5,436,2025-03-15 10:17:53.0000000,0,41,Other Carrier Item 41,other carrier description,100041,other carrier,Food,Active,Wheat Bread,9-Grain Wheat,Wheat,1,9.28999996185303,8.60000038146973,0,Other Carrier Item 41,45.2999992370605,41.9500007629395,USD,18,Ann Arbor,Michigan,USA,31319,Airport,0,1018,2025-03-15,NULL,NULL,NULL,NULL,NULL,0,0,1,0,0,other carrier,1,41.9500007629395,38.8400001525879,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
MzXubOrY,2024-10-27,2024-10-27 12:57:06.0000000,2024-10-22 14:16:46.0000000,5,4,0,12,Lunch,6,437,2024-10-27 12:57:06.0000000,0,44,Bottled Beverage Item 44,bottled beverage description,100044,bottled beverage,Food,Active,Chocolate Chip,Chocolate Chip Cookie,ChocoChip,1,10.3699998855591,9.60000038146973,0,Bottled Beverage Item 44,29.5799999237061,27.3899993896484,USD,17,Columbus,Ohio,USA,59823,Airport,0,1017,2024-10-27,NULL,NULL,NULL,NULL,NULL,0,0,1,0,0,bottled beverage,1,27.3899993896484,25.3600006103516,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
YxyE6D4c,2025-08-31,2025-08-30 12:05:23.0000000,2024-12-11 17:54:04.0000000,262,4,0,12,Lunch,5,438,2025-08-30 12:05:23.0000000,0,53,Salad Item 53,salad description,100053,salad,Food,Active,Oatmeal Raisin,Oatmeal Raisin Cookie,Oatmeal,1,9.73999977111816,9.02000045776367,0,Salad Item 53,32.8300018310547,30.3999996185303,USD,16,Raleigh,North Carolina,USA,20458,Walmart,0,1016,2025-08-30,NULL,NULL,NULL,NULL,NULL,0,0,1,0,0,salad,1,30.3999996185303,28.1499996185303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
UAk4AF4y,2025-08-24,2025-08-23 11:49:45.0000000,2025-08-23 11:49:45.0000000,0,1,1,11,Lunch,5,439,2025-08-23 11:49:45.0000000,5.78999996185303,95,6 Inch Item 95,6 inch description,100095,6 inch,Food,Active,Oatmeal Raisin,Oatmeal Raisin Cookie,Oatmeal,1,4.30999994277954,3.99000000953674,0,6 Inch Item 95,20.5400009155273,19.0300006866455,USD,14,Scottsdale,Arizona,USA,91070,Walmart,0,1014,2025-08-23,3,Free Cookie with Footlong,Free cookie with any footlong,Cookie Promo,10003,5.78999996185303,0,1,0,0,6 inch,1,19.0300006866455,17.6200008392334,5.78999996185303,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
EwAvuQg2,2025-07-27,2025-07-21 14:30:20.0000000,2025-07-21 14:30:20.0000000,0,1,1,14,Lunch,0,440,2025-07-21 14:30:20.0000000,0,41,Other Carrier Item 41,other carrier description,100041,other carrier,Food,Active,Wheat Bread,9-Grain Wheat,Wheat,2,19.1000003814697,17.6900005340576,0,Other Carrier Item 41,44.2999992370605,41.0200004577637,USD,8,Miami,Florida,USA,30926,Hospital,0,1008,2025-07-21,NULL,NULL,NULL,NULL,NULL,0,0,1,0,0,other carrier,1,41.0200004577637,37.9900016784668,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4S5jIc1x,2025-02-09,2025-02-06 11:04:57.0000000,2025-02-06 11:04:57.0000000,0,3,0,11,Lunch,3,441,2025-02-06 11:04:57.0000000,0,76,Bottled Beverage Item 76,bottled beverage description,100076,bottled beverage,Food,Active,Lemonade,Lemonade,Lemonade,2,18.7999992370605,17.4099998474121,0,Bottled Beverage Item 76,48.1699981689453,44.6100006103516,USD,22,Memphis,Tennessee,USA,93886,Hospital,0,1022,2025-02-06,NULL,NULL,NULL,NULL,NULL,0,0,1,0,0,bottled beverage,1,44.6100006103516,41.310001373291,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V3vZhD9e,2025-01-19,2025-01-17 10:23:22.0000000,2025-01-17 10:23:22.0000000,0,1,1,10,Morning,4,442,2025-01-17 10:23:22.0000000,0,16,Mdp Calzone/Slice Item 16,mdp calzone/slice description,100016,mdp calzone/slice,Food,Active,M&M Cookie,M&M Cookie,MMCookie,1,14.2299995422363,13.1800003051758,0,Mdp Calzone/Slice Item 16,33.8300018310547,31.3299999237061,USD,19,Rochester,Minnesota,USA,44993,Hospital,1.07000005245209,1019,2025-01-17,NULL,NULL,NULL,NULL,NULL,0,0,1,0,0,mdp calzone/slice,1,31.3299999237061,29.0100002288818,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
SKoCxzDX,2025-06-29,2025-06-23 18:51:26.0000000,2025-03-27 10:40:15.0000000,88,2,0,18,Dinner,0,443,2025-06-23 18:51:26.0000000,0,82,Add On Item 82,add on description,100082,add on,Food,Active,Diet Coke,Diet Coke,DietCoke,1,13.8699998855591,12.8400001525879,0,Add On Item 82,41.5299987792969,38.4500007629395,USD,17,Columbus,Ohio,USA,59823,Airport,0,1017,2025-06-23,NULL,NULL,NULL,NULL,NULL,0,0,1,0,0,add on,1,38.4500007629395,35.5999984741211,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2p17fr4C,2025-02-23,2025-02-19 10:31:59.0000000,2025-01-01 17:19:13.0000000,49,3,0,10,Morning,2,444,2025-02-19 10:31:59.0000000,0,31,Other Misc Item 31,other misc description,100031,other misc,Food,Active,Italian Bread,Italian Bread,Italian,1,11.3500003814697,10.5100002288818,0,Other Misc Item 31,52.1800003051758,48.3199996948242,USD,16,Raleigh,North Carolina,USA,20458,Walmart,0,1016,2025-02-19,1,BOGO Footlong,Buy one get one Footlong,BOGO Footlong,10001,0,0,1,0,0,other misc,1,48.3199996948242,44.7400016784668,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ToRIOYE6,2024-10-06,2024-10-05 12:37:01.0000000,2024-10-05 12:37:01.0000000,0,2,0,12,Lunch,5,445,2024-10-05 12:37:01.0000000,9,85,Mdp Bottled Drinks Item 85,mdp bottled drinks description,100085,mdp bottled drinks,Food,Active,Sprite,Sprite,Sprite,2,8.02000045776367,7.42999982833862,1.60000002384186,Mdp Bottled Drinks Item 85,48.6500015258789,45.0400009155273,USD,16,Raleigh,North Carolina,USA,20458,Walmart,0,1016,2024-10-05,4,Employee Meal,Employee meal discount,Percent Discount,10004,9,1.60000002384186,1,0,1,mdp bottled drinks,1,45.0400009155273,41.7099990844727,9,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
mvoyK1pF,2024-09-22,2024-09-19 16:22:49.0000000,2024-09-19 16:22:49.0000000,0,1,1,16,Afternoon,3,446,2024-09-19 16:22:49.0000000,0,76,Bottled Beverage Item 76,bottled beverage description,100076,bottled beverage,Food,Active,Lemonade,Lemonade,Lemonade,1,6.36999988555908,5.90000009536743,0,Bottled Beverage Item 76,29.5799999237061,27.3899993896484,USD,6,Alexandria,Virginia,USA,95181,Hospital,0,1006,2024-09-19,1,BOGO Footlong,Buy one get one Footlong,BOGO Footlong,10001,0,0,1,0,0,bottled beverage,1,27.3899993896484,25.3700008392334,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
epwukO49,2024-12-15,2024-12-10 11:40:03.0000000,2024-12-10 11:40:03.0000000,0,3,0,11,Lunch,1,447,2024-12-10 11:40:03.0000000,0,94,Fountain Item 94,fountain description,100094,fountain,Food,Active,Wheat Bread,9-Grain Wheat,Wheat,1,13.8800001144409,12.8500003814697,0,Fountain Item 94,53.2299995422363,49.2900009155273,USD,12,Tacoma,Washington,USA,70217,University,0,1012,2024-12-10,5,Reward Redemption,Points redemption,Points Deduction,10005,0,0,1,0,0,fountain,1,49.2900009155273,45.6399993896484,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
oeGPrnjl,2025-07-06,2025-07-06 19:31:52.0000000,2024-10-13 20:05:00.0000000,266,3,0,19,Dinner,6,448,2025-07-06 19:31:52.0000000,0,55,Mdp Misc Item 55,mdp misc description,100055,mdp misc,Food,Active,Lemonade,Lemonade,Lemonade,1,10.6999998092651,9.90999984741211,0,Mdp Misc Item 55,25,23.1499996185303,USD,22,Memphis,Tennessee,USA,93886,Hospital,0,1022,2025-07-06,NULL,NULL,NULL,NULL,NULL,0,0,1,0,0,mdp misc,1,23.1499996185303,21.4400005340576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
CWJr0NRN,2025-04-27,2025-04-21 13:10:15.0000000,2025-03-12 10:02:43.0000000,40,3,0,13,Lunch,0,449,2025-04-21 13:10:15.0000000,0,45,Mdp Misc Item 45,mdp misc description,100045,mdp misc,Food,Active,Coke,Coca-Cola,Coke,1,9.60000038146973,8.89000034332275,0,Mdp Misc Item 45,50.2999992370605,46.5699996948242,USD,21,Green Bay,Wisconsin,USA,42087,Mall,0,1021,2025-04-21,1,BOGO Footlong,Buy one get one Footlong,BOGO Footlong,10001,0,0,1,0,0,mdp misc,1,46.5699996948242,43.1300010681152,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
w7GgsYRt,2024-12-22,2024-12-16 20:37:46.0000000,2024-12-16 20:37:46.0000000,0,1,1,20,Dinner,0,450,2024-12-16 20:37:46.0000000,5.01999998092651,60,Mdp Bottled Drinks Item 60,mdp bottled drinks description,100060,mdp bottled drinks,Food,Active,M&M Cookie,M&M Cookie,MMCookie,1,11.7600002288818,10.8900003433228,0,Mdp Bottled Drinks Item 60,36.1800003051758,33.5,USD,17,Columbus,Ohio,USA,59823,Airport,1.32000005245209,1017,2024-12-16,2,15% off $20+,Fifteen percent off orders $20+,Percent Discount,10002,5.01999998092651,0,1,0,0,mdp bottled drinks,1,33.5,31.0200004577637,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
15qV1Sfs,2025-05-25,2025-05-22 12:59:49.0000000,2025-05-22 12:59:49.0000000,0,2,0,12,Lunch,3,451,2025-05-22 12:59:49.0000000,6.71000003814697,52,Chips Item 52,chips description,100052,chips,Food,Active,Lemonade,Lemonade,Lemonade,1,12.5500001907349,11.6199998855591,0,Chips Item 52,48.3300018310547,44.75,USD,25,Charleston,South Carolina,USA,62581,Airport,0,1025,2025-05-22,2,15% off $20+,Fifteen percent off orders $20+,Percent Discount,10002,6.71000003814697,0,1,0,0,chips,1,44.75,41.4300003051758,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zs1Se02Y,2025-02-16,2025-02-14 16:08:06.0000000,2025-01-20 19:17:49.0000000,25,2,0,16,Afternoon,4,452,2025-02-14 16:08:06.0000000,0,104,Muffin Melt Item 104,muffin melt description,100104,muffin melt,Food,Active,Sprite,Sprite,Sprite,1,13.9099998474121,12.8800001144409,0,Muffin Melt Item 104,28.2900009155273,26.2000007629395,USD,2,Jersey City,New Jersey,USA,39256,Mall,0,1002,2025-02-14,1,BOGO Footlong,Buy one get one Footlong,BOGO Footlong,10001,0,0,1,0,0,muffin melt,1,26.2000007629395,24.2600002288818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
Go8NcUY6,2024-12-29,2024-12-27 13:38:54.0000000,2024-12-27 13:38:54.0000000,0,2,0,13,Lunch,4,453,2024-12-27 13:38:54.0000000,0,33,Mdp Misc Item 33,mdp misc description,100033,mdp misc,Food,Active,Italian Herbs & Cheese,Italian Herbs & Cheese,IHC,1,4.82999992370605,4.46999979019165,0,Mdp Misc Item 33,32.2200012207031,29.8299999237061,USD,11,San Diego,California,USA,89131,Airport,0,1011,2024-12-27,NULL,NULL,NULL,NULL,NULL,0,0,1,0,0,mdp misc,1,29.8299999237061,27.6200008392334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
HKaNPkCw,2024-10-27,2024-10-22 14:37:43.0000000,2024-10-22 14:37:43.0000000,0,1,1,14,Lunch,1,454,2024-10-22 14:37:43.0000000,14.1999998092651,38,Hot Beverage Item 38,hot beverage description,100038,hot beverage,Food,Active,Lemonade,Lemonade,Lemonade,1,11.3500003814697,10.5100002288818,0,Hot Beverage Item 38,40.9500007629395,37.9099998474121,USD,8,Miami,Florida,USA,30926,Hospital,0,1008,2024-10-22,3,Free Cookie with Footlong,Free cookie with any footlong,Cookie Promo,10003,14.1999998092651,0,1,0,1,hot beverage,1,37.9099998474121,35.0999984741211,14.1999998092651,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EDnvMju3,2024-10-13,2024-10-07 19:53:19.0000000,2024-10-07 19:53:19.0000000,0,4,0,19,Dinner,0,455,2024-10-07 19:53:19.0000000,0,117,Salad Item 117,salad description,100117,salad,Food,Active,Multigrain,Multigrain,Multi,1,5.48000001907349,5.07000017166138,0,Salad Item 117,23.6800003051758,21.9200000762939,USD,9,Naperville,Illinois,USA,30379,Mall,0,1009,2024-10-07,NULL,NULL,NULL,NULL,NULL,0,0,1,0,0,salad,1,21.9200000762939,20.2900009155273,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
ZIAWLoJd,2025-08-03,2025-07-31 18:25:22.0000000,2024-12-30 18:51:29.0000000,213,2,0,18,Dinner,3,456,2025-07-31 18:25:22.0000000,0,55,Mdp Misc Item 55,mdp misc description,100055,mdp misc,Food,Active,Lemonade,Lemonade,Lemonade,1,6.09999990463257,5.65000009536743,0,Mdp Misc Item 55,21.2700004577637,19.7000007629395,USD,16,Raleigh,North Carolina,USA,20458,Walmart,0,1016,2025-07-31,NULL,NULL,NULL,NULL,NULL,0,0,1,0,0,mdp misc,1,19.7000007629395,18.2399997711182,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
MBgYSh2P,2025-03-02,2025-03-01 11:22:22.0000000,2025-01-15 16:42:00.0000000,45,3,0,11,Lunch,5,457,2025-03-01 11:22:22.0000000,0,64,Soups Item 64,soups description,100064,soups,Food,Active,M&M Cookie,M&M Cookie,MMCookie,2,8.23999977111816,7.63000011444092,0,Soups Item 64,37.1699981689453,34.4199981689453,USD,23,Fort Wayne,Indiana,USA,52504,Walmart,0,1023,2025-03-01,NULL,NULL,NULL,NULL,NULL,0,0,1,0,1,soups,1,34.4199981689453,31.8700008392334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
KUKo9Q3v,2025-09-07,2025-09-04 19:58:45.0000000,2025-09-04 19:58:45.0000000,0,1,1,19,Dinner,3,458,2025-09-04 19:58:45.0000000,0,58,Other Misc Item 58,other misc description,100058,other misc,Food,Active,Italian Herbs & Cheese,Italian Herbs & Cheese,IHC,1,6.28999996185303,5.82000017166138,0,Other Misc Item 58,24.2999992370605,22.5,USD,3,Harrisburg,Pennsylvania,USA,81482,Traditional,0,1003,2025-09-04,5,Reward Redemption,Points redemption,Points Deduction,10005,0,0,1,0,0,other misc,1,22.5,20.8299999237061,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Q8VS8IAL,2025-03-09,2025-03-08 10:48:53.0000000,2025-03-08 10:48:53.0000000,0,2,0,10,Morning,5,459,2025-03-08 10:48:53.0000000,0,113,Mdp Misc Item 113,mdp misc description,100113,mdp misc,Food,Active,Wheat Bread,9-Grain Wheat,Wheat,1,11.1499996185303,10.3199996948242,0,Mdp Misc Item 113,26.8400001525879,24.8600006103516,USD,25,Charleston,South Carolina,USA,62581,Airport,0,1025,2025-03-08,NULL,NULL,NULL,NULL,NULL,0,0,1,0,0,mdp misc,1,24.8600006103516,23.0200004577637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
tNZPHaQ0,2024-09-22,2024-09-19 10:12:24.0000000,2024-09-19 10:12:24.0000000,0,2,0,10,Morning,3,460,2024-09-19 10:12:24.0000000,4.11999988555908,105,Muffin Melt Item 105,muffin melt description,100105,muffin melt,Food,Active,Diet Coke,Diet Coke,DietCoke,1,4.42000007629395,4.09000015258789,0.879999995231628,Muffin Melt Item 105,22.2900009155273,20.6499996185303,USD,7,Baltimore,Maryland,USA,68878,University,0,1007,2024-09-19,4,Employee Meal,Employee meal discount,Percent Discount,10004,4.11999988555908,0.879999995231628,1,0,0,muffin melt,1,20.6499996185303,19.1200008392334,4.11999988555908,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
MM9VThX0,2025-07-20,2025-07-17 16:40:47.0000000,2025-07-17 16:40:47.0000000,0,2,0,16,Afternoon,3,461,2025-07-17 16:40:47.0000000,5.21999979019165,64,Soups Item 64,soups description,100064,soups,Food,Active,M&M Cookie,M&M Cookie,MMCookie,2,7.28000020980835,6.73999977111816,1.46000003814697,Soups Item 64,28.1700000762939,26.0900001525879,USD,2,Jersey City,New Jersey,USA,39256,Mall,0,1002,2025-07-17,4,Employee Meal,Employee meal discount,Percent Discount,10004,5.21999979019165,1.46000003814697,1,0,0,soups,1,26.0900001525879,24.1599998474121,5.21999979019165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
PeCDRHwi,2025-04-27,2025-04-23 17:36:25.0000000,2025-04-23 17:36:25.0000000,0,1,1,17,Afternoon,2,462,2025-04-23 17:36:25.0000000,0,81,Cookies Item 81,cookies description,100081,cookies,Food,Active,SunChips Cheddar,SunChips Harvest Cheddar,SunChips,1,14.7600002288818,13.6700000762939,0,Cookies Item 81,34.8499984741211,32.2700004577637,USD,13,Boulder,Colorado,USA,20328,University,0,1013,2025-04-23,NULL,NULL,NULL,NULL,NULL,0,0,1,0,0,cookies,1,32.2700004577637,29.8799991607666,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
v0Yttr1F,2025-01-12,2025-01-11 14:28:23.0000000,2024-10-09 10:55:36.0000000,94,3,0,14,Lunch,5,463,2025-01-11 14:28:23.0000000,0,70,Mdp Add-Ons Item 70,mdp add-ons description,100070,mdp add-ons,Food,Active,Oatmeal Raisin,Oatmeal Raisin Cookie,Oatmeal,1,2.97000002861023,2.75,0,Mdp Add-Ons Item 70,27.6399993896484,25.5900001525879,USD,8,Miami,Florida,USA,30926,Hospital,0,1008,2025-01-11,NULL,NULL,NULL,NULL,NULL,0,0,1,0,0,mdp add-ons,1,25.5900001525879,23.6900005340576,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
yDIPwtqx,2025-06-22,2025-06-19 20:17:22.0000000,2025-03-16 15:15:33.0000000,95,4,0,20,Dinner,3,464,2025-06-19 20:17:22.0000000,0,70,Mdp Add-Ons Item 70,mdp add-ons description,100070,mdp add-ons,Food,Active,Oatmeal Raisin,Oatmeal Raisin Cookie,Oatmeal,1,7.30000019073486,6.76000022888184,0,Mdp Add-Ons Item 70,25.1000003814697,23.25,USD,23,Fort Wayne,Indiana,USA,52504,Walmart,0,1023,2025-06-19,NULL,NULL,NULL,NULL,NULL,0,0,1,0,0,mdp add-ons,1,23.25,21.5300006866455,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
eJ85fvMN,2025-03-09,2025-03-09 18:47:42.0000000,2025-03-07 10:31:43.0000000,2,3,0,18,Dinner,6,465,2025-03-09 18:47:42.0000000,0,2,"Tuna 6""",Tuna with mayo,100002,6 inch,Food,Active,Wheat Bread,9-Grain Wheat,Wheat,1,8.71000003814697,8.0600004196167,0,"Tuna 6""",45.0400009155273,41.7000007629395,USD,24,Louisville,Kentucky,USA,40021,Walmart,0,1024,2025-03-09,7,Catering 10% off,Catering discount,Percent Discount,10007,0,0,1,0,0,6 inch,1,41.7000007629395,38.6100006103516,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
WaAi1Ooe,2025-07-06,2025-07-05 18:17:34.0000000,2025-05-16 10:28:21.0000000,50,3,0,18,Dinner,5,466,2025-07-05 18:17:34.0000000,0,1,"Turkey Breast 6""",Classic Turkey on bread,100001,6 inch,Food,Active,Italian Bread,Italian Bread,Italian,1,13.1400003433228,12.1700000762939,0,"Turkey Breast 6""",25.4400005340576,23.5499992370605,USD,12,Tacoma,Washington,USA,70217,University,2.1800000667572,1012,2025-07-05,NULL,NULL,NULL,NULL,NULL,0,0,1,0,0,6 inch,1,23.5499992370605,21.7999992370605,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
VlhaTiSa,2025-06-29,2025-06-28 15:10:51.0000000,2025-03-14 17:07:33.0000000,106,2,0,15,Afternoon,5,467,2025-06-28 15:10:51.0000000,0,4,Italian B.M.T. Footlong,Footlong B.M.T.,100004,footlong,Food,Active,Italian Bread,Italian Bread,Italian,1,12.4200000762939,11.5,0,Italian B.M.T. Footlong,53.5900001525879,49.6199989318848,USD,3,Harrisburg,Pennsylvania,USA,81482,Traditional,0,1003,2025-06-28,NULL,NULL,NULL,NULL,NULL,0,0,1,0,0,footlong,1,49.6199989318848,45.939998626709,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ciG9Lv3g,2024-12-08,2024-12-06 17:09:23.0000000,2024-12-06 17:09:23.0000000,0,1,1,17,Afternoon,4,468,2024-12-06 17:09:23.0000000,0,14,Sandwich Platter,Catering platter,100014,catering,Food,Active,Italian Bread,Italian Bread,Italian,1,2.78999996185303,2.57999992370605,0,Sandwich Platter,25.7099990844727,23.8099994659424,USD,16,Raleigh,North Carolina,USA,20458,Walmart,0,1016,2024-12-06,NULL,NULL,NULL,NULL,NULL,0,0,1,0,0,catering,1,23.8099994659424,22.0400009155273,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tsnBYLMP,2025-04-06,2025-04-02 13:34:55.0000000,2024-10-06 12:10:59.0000000,178,2,0,13,Lunch,2,469,2025-04-02 13:34:55.0000000,0,16,Mdp Calzone/Slice Item 16,mdp calzone/slice description,100016,mdp calzone/slice,Food,Active,M&M Cookie,M&M Cookie,MMCookie,1,14.25,13.1899995803833,0,Mdp Calzone/Slice Item 16,45.9900016784668,42.5800018310547,USD,24,Louisville,Kentucky,USA,40021,Walmart,2.00999999046326,1024,2025-04-02,NULL,NULL,NULL,NULL,NULL,0,0,1,0,0,mdp calzone/slice,1,42.5800018310547,39.4199981689453,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
